"","INDEX","TEAM_BATTING_H","TEAM_BATTING_2B","TEAM_BATTING_3B","TEAM_BATTING_HR","TEAM_BATTING_BB","TEAM_BATTING_SO","TEAM_BASERUN_SB","TEAM_BASERUN_CS","TEAM_BATTING_HBP","TEAM_PITCHING_H","TEAM_PITCHING_HR","TEAM_PITCHING_BB","TEAM_PITCHING_SO","TEAM_FIELDING_E","TEAM_FIELDING_DP","Flag_TEAM_BATTING_3B_zero","Flag_TEAM_BATTING_HR_zero","H_TO_SO_R","Flag_TEAM_BATTING_SO","Flag_TEAM_BATTING_SO_zero","Flag_TEAM_BATTING_BB_zero","SB_CS_R","Flag_TEAM_BASERUN_SB","Flag_TEAM_BASERUN_SB2","Flag_TEAM_BASERUN_SB_zero","FlagSB","Flag_TEAM_BASERUN_CS","FlagCS","FlagCS1","Flagbat_HBP","FlagPH","FlagPHR","FlagPBB","FlagPBB1","Flag_TEAM_Pitching_strikeouts","FlagPSO","FlagPSO1","FlagE","flag_DP"
"428","472",1598,259,114,69,601,670,278,69.4444444444444,58,2057.5,90,785,1092,542,149,"0","0",0.41927409261577,0,"0","0",NA,0,0,"0","0",1,"0","0","1","1","0","0","0",0,"0","1","1",1
"429","473",1576,238,131,107,545,536,297.25,37.7777777777778,58,2057.5,143,730,718,542,149,"0","0",0.34010152284264,0,"0","0",NA,0,0,"0","1",1,"0","0","1","1","0","0","0",0,"0","0","1",1
"430","474",1441,176,114,92,348,676,344,45.5555555555556,58,1729,110,418,811,542,149,"0","0",0.46911866759195,0,"0","0",NA,0,0,"0","0",1,"0","0","1","0","0","0","0",0,"0","0","1",1
"431","475",1564,226,81,97,636,633,298,46.1111111111111,58,2057.5,119,781,777,542,149,"0","0",0.404731457800512,0,"0","0",NA,0,0,"0","0",1,"0","0","1","1","0","0","0",0,"0","0","1",1
"432","477",1480,191,106,72,631,548,286,60,58,1776,86,757,658,542,149,"0","0",0.37027027027027,0,"0","0",NA,0,0,"0","0",1,"0","0","1","0","0","0","0",0,"0","0","1",1
"433","478",1318,165,102,29,474,535,259,54.4444444444444,58,1462,32,526,594,542,149,"0","0",0.405918057663126,0,"0","0",NA,0,0,"0","0",1,"0","0","1","0","0","0","0",0,"0","0","1",1
"434","480",1908,325,106,80,609,366,401,82.2222222222222,58,2057.5,98,747,449,542,149,"0","0",0.191823899371069,0,"0","0",NA,0,0,"0","0",1,"0","0","1","1","0","0","0",0,"0","0","1",1
"435","482",1659,230,123,43,518,367,297.25,82.2222222222222,58,2057.5,54,656,464,542,149,"0","0",0.221217600964436,0,"0","0",NA,0,0,"0","1",1,"0","0","1","1","0","0","0",0,"0","0","1",1
"436","483",1664,232,119,47,528,389,324,47.2222222222222,58,2057.5,58,648,477,542,149,"0","0",0.233774038461538,0,"0","0",NA,0,0,"0","0",1,"0","0","1","1","0","0","0",0,"0","0","1",1
"437","484",1545,189,91,19,514,426,238,37.7777777777778,58,1669,21,555,460,542,149,"0","0",0.275728155339806,0,"0","0",NA,0,0,"0","0",1,"0","0","1","0","0","0","0",0,"0","0","1",1
"438","485",1563,189,90,30,444,374,270,47.7777777777778,58,1711,33,486,409,542,149,"0","0",0.239283429302623,0,"0","0",NA,0,0,"0","0",1,"0","0","1","0","0","0","0",0,"0","0","1",1
"439","486",1477,234,59,38,397,443,219,51.1111111111111,58,1709,44,459,513,542,113,"0","0",0.299932295192959,0,"0","0",NA,0,0,"0","0",1,"0","0","1","0","0","0","0",0,"0","0","1",0
"440","487",1457,178,71,21,366,620,238,28.8888888888889,58,1698,24,427,723,392,101,"0","0",0.425531914893617,0,"0","0",NA,0,0,"0","0",1,"0","0","1","0","0","0","0",0,"0","0","0",0
"441","488",1419,155,47,7,417,668,263,115.555555555556,58,1678,8,493,790,368,131,"0","0",0.470754052149401,0,"0","0",NA,0,0,"0","0",1,"0","0","1","0","0","0","0",0,"0","0","0",0
"442","489",1526,224,73,11,495,718.691873023929,304,90.5555555555556,58,2057.5,13,581,1092,369,92,"0","0",NA,1,"0","0",NA,0,0,"0","0",1,"0","0","1","1","0","0","0",1,"0","1","0",0
"443","490",1370,166,66,23,316,730.810577627705,240,65.5555555555556,58,1451,24,335,1092,299,94,"0","0",NA,1,"0","0",NA,0,0,"0","0",1,"0","0","1","0","0","0","0",1,"0","1","0",0
"444","491",1322,166,87,13,474,740.821681430824,283,88.8888888888889,58,1400,14,502,1092,260,105,"0","0",NA,1,"0","0",NA,0,0,"0","0",1,"0","0","1","0","0","0","0",1,"0","1","0",0
"445","492",1403,193,76,21,477,768.220491839361,302,133.333333333333,58,1495,22,508,1092,203,107,"0","0",NA,1,"0","0",NA,0,0,"0","0",1,"0","0","1","0","0","0","0",1,"0","1","0",0
"446","493",1305,173,51,14,464,749.252084633451,250,85,58,1391,15,495,1092,225,117,"0","0",NA,1,"0","0",NA,0,0,"0","0",1,"0","0","1","0","0","0","0",1,"0","1","0",0
"447","494",1333,206,59,20,440,762.951489837719,223,74.4444444444444,58,1402,21,463,1092,217,80,"0","0",NA,1,"0","0",NA,0,0,"0","0",1,"0","0","1","0","0","0","0",1,"0","1","0",0
"448","495",1299,215,64,21,445,735.552679429183,198,81.6666666666667,58,1375,22,471,1092,258,101,"0","0",NA,1,"0","0",NA,0,0,"0","0",1,"0","0","1","0","0","0","0",1,"0","1","0",0
"449","496",1402,230,88,36,570,527,182,98.8888888888889,58,1475,38,600,554,241,116,"0","0",0.375891583452211,0,"0","0",NA,0,0,"0","0",1,"0","0","1","0","0","0","0",0,"0","0","0",0
"450","497",1404,229,106,57,615,649,225,73.8888888888889,58,1477,60,647,683,274,120,"0","0",0.462250712250712,0,"0","0",NA,0,0,"0","0",1,"0","0","1","0","0","0","0",0,"0","0","0",0
"451","498",1510,265,97,46,605,664,177,102.777777777778,58,1631,50,653,717,269,135,"0","0",0.439735099337748,0,"0","0",NA,0,0,"0","0",1,"0","0","1","0","0","0","0",0,"0","0","0",0
"452","499",1365,206,102,62,587,671,192,122.777777777778,58,1445,66,622,710,275,112,"0","0",0.491575091575092,0,"0","0",NA,0,0,"0","0",1,"0","0","1","0","0","0","0",0,"0","0","0",0
"453","500",1293,209,78,44,527,607,173,137.222222222222,58,1360,46,554,639,326,92,"0","0",0.469450889404486,0,"0","0",NA,0,0,"0","0",1,"0","0","1","0","0","0","0",0,"0","0","0",0
"454","502",1310,205,59,49,422,701,141,117.777777777778,58,1387,52,447,742,293,110,"0","0",0.535114503816794,0,"0","0",NA,0,0,"0","0",1,"0","0","1","0","0","0","0",0,"0","0","0",0
"455","504",1440,206,67,26,450,431,200,136.666666666667,58,2057.5,33,565,541,236,114,"0","0",0.299305555555556,0,"0","0",NA,0,0,"0","0",1,"0","0","1","1","0","0","0",0,"0","0","0",0
"456","505",1358,192,67,24,345,415,174,91.6666666666667,58,1571,28,399,480,215,101,"0","0",0.30559646539028,0,"0","0",NA,0,0,"0","0",1,"0","0","1","0","0","0","0",0,"0","0","0",0
"457","507",1644,248,59,39,363,396,74,103,58,1741,41,384,419,176,137,"0","0",0.240875912408759,0,"0","0",1.39189189189189,0,0,"0","0",0,"0","0","1","0","0","0","0",0,"0","0","0",0
"458","508",1645,261,75,44,552,470,102,114,58,1730,46,581,494,212,162,"0","0",0.285714285714286,0,"0","0",1.11764705882353,0,0,"0","0",0,"0","0","1","0","0","0","0",0,"0","0","0",0
"459","509",1595,256,55,95,479,510,190,150,58,1678,100,504,536,219,151,"0","0",0.31974921630094,0,"0","0",0.789473684210526,0,0,"0","0",0,"0","0","1","0","0","0","0",0,"0","0","0",0
"460","510",1502,219,62,70,497,552,145,158,58,1590,74,526,584,231,162,"0","0",0.367509986684421,0,"0","0",1.08965517241379,0,0,"0","0",0,"0","0","1","0","0","0","0",0,"0","0","0",0
"461","511",1550,267,74,90,418,494,99,74,58,1631,95,440,520,208,169,"0","0",0.318709677419355,0,"0","0",0.747474747474748,0,0,"0","0",0,"0","0","1","0","0","0","0",0,"0","0","0",0
"462","512",1528,306,52,69,468,470,89,101.666666666667,58,1607,73,492,494,170,183,"0","0",0.307591623036649,0,"0","0",NA,0,0,"0","0",1,"0","0","1","0","0","0","0",0,"0","0","0",0
"463","513",1594,282,67,78,509,521,69,47.7777777777778,58,1688,83,539,552,192,161,"0","0",0.326850690087829,0,"0","0",NA,0,0,"0","0",1,"0","0","1","0","0","0","0",0,"0","0","0",0
"464","514",1536,264,67,97,534,544,87,69.4444444444444,58,1616,102,562,572,164,185,"0","0",0.354166666666667,0,"0","0",NA,0,0,"0","0",1,"0","0","1","0","0","0","0",0,"0","0","0",0
"465","515",1764,330,49,148,628,604,110,53.8888888888889,58,2057.5,158,669,644,164,180,"0","0",0.342403628117914,0,"0","0",NA,0,0,"0","0",1,"0","0","1","1","0","0","0",0,"0","0","0",0
"466","516",1811,321,76,180,619,668,74,77.2222222222222,58,2057.5,189,651,703,179,176,"0","0",0.36885698509111,0,"0","0",NA,0,0,"0","0",1,"0","0","1","1","0","0","0",0,"0","0","0",0
"467","517",1660,358,69,88,607,674,52,37.7777777777778,58,1746,93,639,709,178,148,"0","0",0.406024096385542,0,"0","0",NA,0,0,"0","0",1,"0","0","1","0","0","0","0",0,"0","0","0",0
"468","518",1598,311,63,73,419,541,50,50.5555555555556,58,1681,77,441,569,182,154,"0","0",0.338548185231539,0,"0","0",NA,0,0,"0","0",1,"0","0","1","0","0","0","0",0,"0","0","0",0
"469","520",1603,282,47,108,402,676,63,36.1111111111111,58,1720,116,431,725,147,145,"0","0",0.42170929507174,0,"0","0",NA,0,0,"0","0",1,"0","0","1","0","0","0","0",0,"0","0","0",0
"470","521",1663,319,65,93,488,495,69,53.3333333333333,58,1749,98,513,521,196,171,"0","0",0.297654840649429,0,"0","0",NA,0,0,"0","0",1,"0","0","1","0","0","0","0",0,"0","0","0",0
"471","523",1617,266,78,101,566,522,75,44.4444444444444,58,1701,106,595,549,159,148,"0","0",0.322820037105751,0,"0","0",NA,0,0,"0","0",1,"0","0","1","0","0","0","0",0,"0","0","0",0
"472","524",1529,258,75,69,556,507,52,54.4444444444444,58,1630,74,593,540,144,161,"0","0",0.331589274035317,0,"0","0",NA,0,0,"0","0",1,"0","0","1","0","0","0","0",0,"0","0","0",0
"473","525",1480,277,65,96,550,582,64,42.7777777777778,58,1557,101,579,612,196,133,"0","0",0.393243243243243,0,"0","0",NA,0,0,"0","0",1,"0","0","1","0","0","0","0",0,"0","0","0",0
"474","526",1516,286,50,90,507,595,66,40.5555555555556,58,1595,95,533,626,209,150,"0","0",0.392480211081794,0,"0","0",NA,0,0,"0","0",1,"0","0","1","0","0","0","0",0,"0","0","0",0
"475","527",1392,251,26,104,588,705,41,42.7777777777778,58,1464,109,619,742,189,146,"0","0",0.506465517241379,0,"0","0",NA,0,0,"0","0",1,"0","0","1","0","0","0","0",0,"0","0","0",0
"476","528",1431,236,43,79,535,639,66,25.5555555555556,58,1505,83,563,672,178,178,"0","0",0.446540880503145,0,"0","0",NA,0,0,"0","0",1,"0","0","1","0","0","0","0",0,"0","0","0",0
"477","529",1461,219,59,55,608,553,56,26.6666666666667,58,1547,58,644,586,177,146,"0","0",0.378507871321013,0,"0","0",NA,0,0,"0","0",1,"0","0","1","0","0","0","0",0,"0","0","0",0
"478","530",1499,248,48,75,547,548,56,36.6666666666667,58,1577,79,575,576,195,159,"0","0",0.365577051367578,0,"0","0",NA,0,0,"0","0",1,"0","0","1","0","0","0","0",0,"0","0","0",0
"479","531",1541,241,55,60,583,486,73,17.7777777777778,58,1621,63,613,511,125,130,"0","0",0.315379623621025,0,"0","0",NA,0,0,"0","0",1,"0","0","1","0","0","0","0",0,"0","0","0",0
"480","532",1423,236,53,59,620,634,46,27.7777777777778,58,1507,62,656,671,155,126,"0","0",0.445537596626845,0,"0","0",NA,0,0,"0","0",1,"0","0","1","0","0","0","0",0,"0","0","0",0
"481","533",1444,243,50,75,495,608,23,30,58,1519,79,521,640,158,167,"0","0",0.421052631578947,0,"0","0",NA,0,0,"0","0",1,"0","0","1","0","0","0","0",0,"0","0","0",0
"482","534",1475,237,46,92,466,608,41,29.4444444444444,58,1552,97,490,640,181,160,"0","0",0.412203389830508,0,"0","0",NA,0,0,"0","0",1,"0","0","1","0","0","0","0",0,"0","0","0",0
"483","535",1405,223,56,102,417,603,56,21.6666666666667,58,1478,107,439,634,197,168,"0","0",0.429181494661922,0,"0","0",NA,0,0,"0","0",1,"0","0","1","0","0","0","0",0,"0","0","0",0
"484","536",1374,237,50,170,507,812,49,25.5555555555556,58,1455,180,537,1092,210,179,"0","0",0.590975254730713,0,"0","0",NA,0,0,"0","0",1,"0","0","1","0","0","0","0",0,"0","1","0",0
"485","537",1396,210,49,108,502,681,66,32,58,1469,114,528,716,190,169,"0","0",0.487822349570201,0,"0","0",0.484848484848485,0,0,"0","0",0,"0","0","1","0","0","0","0",0,"0","0","0",0
"486","538",1481,235,47,113,444,749,53,42,58,1558,119,467,788,154,129,"0","0",0.50573936529372,0,"0","0",0.792452830188679,0,0,"0","0",0,"0","0","1","0","0","0","0",0,"0","0","0",0
"487","539",1443,215,60,144,541,785,52,22,58,1518,151,569,1092,203,148,"0","0",0.544005544005544,0,"0","0",0.423076923076923,0,0,"0","0",0,"0","0","1","0","0","0","0",0,"0","1","0",0
"488","540",1485,241,47,167,503,729,48,33,58,1562,176,529,767,162,173,"0","0",0.490909090909091,0,"0","0",0.6875,0,0,"0","0",0,"0","0","1","0","0","0","0",0,"0","0","0",0
"489","541",1363,198,58,174,453,853,39,37,58,1443,184,480,1092,156,156,"0","0",0.625825385179751,0,"0","0",0.948717948717949,0,0,"0","0",0,"0","0","1","0","0","0","0",0,"0","1","0",0
"490","542",1348,212,53,149,469,816,58,40,58,1418,157,493,1092,150,148,"0","0",0.605341246290801,0,"0","0",0.689655172413793,0,0,"0","0",0,"0","0","1","0","0","0","0",0,"0","1","0",0
"491","543",1380,235,33,155,485,1040,29,26,58,1452,163,510,1092,144,147,"0","0",0.753623188405797,0,"0","0",0.896551724137931,0,0,"0","0",0,"0","0","1","0","0","0","0",0,"0","1","0",0
"492","544",1475,218,52,191,512,897,41,24,58,1552,201,539,1092,158,169,"0","0",0.608135593220339,0,"0","0",0.585365853658537,0,0,"0","0",0,"0","0","1","0","0","0","0",0,"0","1","0",0
"493","545",1390,220,46,171,524,958,34,20,58,1462,180,551,1092,147,149,"0","0",0.689208633093525,0,"0","0",0.588235294117647,0,0,"0","0",0,"0","0","1","0","0","0","0",0,"0","1","0",0
"494","546",1360,224,50,125,559,944,54,36,58,1431,131,588,1092,150,140,"0","0",0.694117647058824,0,"0","0",0.666666666666667,0,0,"0","0",0,"0","0","1","0","0","0","0",0,"0","1","0",0
"495","547",1435,250,54,185,567,1080,37,26,58,1510,195,596,1092,193,184,"0","0",0.752613240418119,0,"0","0",0.702702702702703,0,0,"0","0",0,"0","0","1","0","0","0","0",0,"0","1","0",0
"496","548",1398,196,56,126,504,1044,78,50,58,1398,126,504,1092,146,171,"0","0",0.746781115879828,0,"0","0",0.641025641025641,0,0,"0","0",0,"0","0","1","0","0","0","0",0,"0","1","0",0
"497","549",1286,205,44,127,439,1049,68,60,58,1286,127,439,1092,155,172,"0","0",0.815707620528771,0,"0","0",0.882352941176471,0,0,"0","0",0,"0","0","1","0","0","0","0",0,"0","1","0",0
"498","551",1316,202,33,134,532,948,65,47,58,1316,134,532,1092,171,166,"0","0",0.720364741641337,0,"0","0",0.723076923076923,0,0,"0","0",0,"0","0","1","0","0","0","0",0,"0","1","0",0
"499","552",1418,203,43,140,457,998,76,47,58,1418,140,457,1092,166,132,"0","0",0.703808180535966,0,"0","0",0.618421052631579,0,0,"0","0",0,"0","0","1","0","0","0","0",0,"0","1","0",0
"500","553",1382,212,49,129,512,918,63,50,58,1391,130,515,1092,122,144,"0","0",0.664254703328509,0,"0","0",0.793650793650794,0,0,"0","0",0,"0","0","1","0","0","0","0",0,"0","1","0",0
"501","555",1400,215,40,142,559,928,30,32,58,1400,142,559,1092,136,149,"0","0",0.662857142857143,0,"0","0",1.06666666666667,0,0,"0","0",0,"0","0","1","0","0","0","0",0,"0","1","0",0
"502","556",1424,228,44,179,607,844,39,16,58,1424,179,607,1092,137,146,"0","0",0.592696629213483,0,"0","0",0.41025641025641,0,0,"0","0",0,"0","0","1","0","0","0","0",0,"0","1","0",0
"503","557",1401,202,34,128,527,772,44,32,58,1401,128,527,772,126,150,"0","0",0.551034975017844,0,"0","0",0.727272727272727,0,0,"0","0",0,"0","0","1","0","0","0","0",0,"0","0","0",0
"504","558",1407,215,42,139,591,852,72,49,58,1471,145,618,1092,138,155,"0","0",0.605543710021322,0,"0","0",0.680555555555556,0,0,"0","0",0,"0","0","1","0","0","0","0",0,"0","1","0",0
"505","559",1330,202,21,118,579,860,65,58,58,1338,119,583,1092,158,156,"0","0",0.646616541353383,0,"0","0",0.892307692307692,0,0,"0","0",0,"0","0","1","0","0","0","0",0,"0","1","0",0
"506","560",1397,221,42,110,621,857,78,73,58,1397,110,621,1092,199,141,"0","0",0.613457408732999,0,"0","0",0.935897435897436,0,0,"0","0",0,"0","0","1","0","0","0","0",0,"0","1","0",0
"507","561",1419,229,41,95,650,802,67,55,58,1419,95,650,802,178,152,"0","0",0.565186751233263,0,"0","0",0.82089552238806,0,0,"0","0",0,"0","0","1","0","0","0","0",0,"0","0","0",0
"508","562",1386,216,24,105,490,834,74,74,58,1386,105,490,1092,140,145,"0","0",0.601731601731602,0,"0","0",1,0,0,"0","0",0,"0","0","1","0","0","0","0",0,"0","1","0",0
"509","563",1489,271,37,111,534,796,64,45,58,1489,111,534,796,153,147,"0","0",0.534586971121558,0,"0","0",0.703125,0,0,"0","0",0,"0","0","1","0","0","0","0",0,"0","0","0",0
"510","564",1461,224,48,72,562,746,110,58,58,1461,72,562,746,144,154,"0","0",0.510609171800137,0,"0","0",0.527272727272727,0,0,"0","0",0,"0","0","1","0","0","0","0",0,"0","0","0",0
"511","565",1494,250,43,135,478,762,73,52,58,1494,135,478,762,159,163,"0","0",0.51004016064257,0,"0","0",0.712328767123288,0,0,"0","0",0,"0","0","1","0","0","0","0",0,"0","0","0",0
"512","567",1318,217,46,90,538,961,113,64,58,2057.5,142,693.5,1092,178,162,"0","0",0.729135053110774,0,"0","0",0.566371681415929,0,0,"0","0",0,"0","0","1","1","0","0","1",0,"0","1","0",0
"513","568",1436,239,46,102,460,869,132,70,58,1436,102,460,1092,132,110,"0","0",0.605153203342618,0,"0","0",0.53030303030303,0,0,"0","0",0,"0","0","1","0","0","0","0",0,"0","1","0",0
"514","569",1436,272,42,140,470,868,84,40,58,1436,140,470,1092,115,164,"0","0",0.604456824512535,0,"0","0",0.476190476190476,0,0,"0","0",0,"0","0","1","0","0","0","0",0,"0","1","0",0
"515","570",1424,241,47,137,571,973,155,66,58,1433,138,575,1092,122,138,"0","0",0.683286516853933,0,"0","0",0.425806451612903,0,0,"0","0",0,"0","0","1","0","0","0","0",0,"0","1","0",0
"516","571",1406,240,28,151,565,943,183,49,58,1415,152,569,1092,135,151,"0","0",0.670697012802276,0,"0","0",0.26775956284153,0,0,"0","0",0,"0","0","1","0","0","0","0",0,"0","1","0",0
"517","572",1427,261,27,157,514,978,134,63,58,1445,159,520,1092,126,149,"0","0",0.685353889278206,0,"0","0",0.470149253731343,0,0,"0","0",0,"0","0","1","0","0","0","0",0,"0","1","0",0
"518","573",1484,246,33,210,507,1071,110,48,58,1493,211,510,1092,131,155,"0","0",0.721698113207547,0,"0","0",0.436363636363636,0,0,"0","0",0,"0","0","1","0","0","0","0",0,"0","1","0",0
"519","574",1481,262,46,113,403,910,120,46,58,1481,113,403,1092,125,128,"0","0",0.614449696151249,0,"0","0",0.383333333333333,0,0,"0","0",0,"0","0","1","0","0","0","0",0,"0","1","0",0
"520","575",1438,235,45,124,472,921,136,57,58,1438,124,472,1092,119,130,"0","0",0.640472878998609,0,"0","0",0.419117647058824,0,0,"0","0",0,"0","0","1","0","0","0","0",0,"0","1","0",0
"521","576",1474,240,36,136,406,869,151,50,58,1474,136,406,1092,122,136,"0","0",0.58955223880597,0,"0","0",0.33112582781457,0,0,"0","0",0,"0","0","1","0","0","0","0",0,"0","1","0",0
"522","577",1412,235,26,161,448,890,125,65,58,1430,163,454,1092,114,122,"0","0",0.630311614730878,0,"0","0",0.52,0,0,"0","0",0,"0","0","1","0","0","0","0",0,"0","1","0",0
"523","579",1521,259,32,161,446,923,100,43,58,1521,161,446,1092,115,162,"0","0",0.606837606837607,0,"0","0",0.43,0,0,"0","0",0,"0","0","1","0","0","0","0",0,"0","1","0",0
"524","580",1455,271,37,156,522,1075,99,76,58,2057.5,224,748,1092,116,158,"0","0",0.738831615120275,0,"0","0",0.767676767676768,0,0,"0","0",0,"0","0","1","1","0","0","0",0,"0","1","0",0
"525","581",1479,300,44,178,495,1072,118,42,58,1664,200,557,1092,129,129,"0","0",0.724814063556457,0,"0","0",0.355932203389831,0,0,"0","0",0,"0","0","1","0","0","0","0",0,"0","1","0",0
"526","582",1388,267,19,175,523,1090,108,50,58,1388,175,523,1092,104,147,"0","0",0.785302593659942,0,"0","0",0.462962962962963,0,0,"0","0",0,"0","0","1","0","0","0","0",0,"0","1","0",0
"527","583",1444,269,39,127,451,1003,116,60,58,1444,127,451,1092,115,117,"0","0",0.694598337950138,0,"0","0",0.517241379310345,0,0,"0","0",0,"0","0","1","0","0","0","0",0,"0","1","0",0
"528","584",1485,248,34,211,597,1215,65,44,58,1476,210,593,1092,100,106,"0","0",0.818181818181818,0,"0","0",0.676923076923077,0,0,"0","0",0,"0","0","1","0","0","0","0",0,"0","1","0",0
"529","585",1411,255,35,189,571,1170,60,44,58,1411,189,571,1092,139,135,"0","0",0.829199149539334,0,"0","0",0.733333333333333,0,0,"0","0",0,"0","0","1","0","0","0","0",0,"0","1","0",0
"530","586",1426,272,23,183,632,1120,93,37,54,1426,183,632,1092,100,139,"0","0",0.785413744740533,0,"0","0",0.397849462365591,0,0,"0","0",0,"0","0","0","0","0","0","0",0,"0","1","0",0
"531","587",1409,268,32,194,577,1077,67,36,66,1409,194,577,1092,109,113,"0","0",0.764371894960965,0,"0","0",0.537313432835821,0,0,"0","0",0,"0","0","0","0","0","0","0",0,"0","1","0",0
"532","588",1351,259,29,200,585,1269,63,21,44,1351,200,585,1092,114,144,"0","0",0.939304219096965,0,"0","0",0.333333333333333,0,0,"0","0",0,"0","0","0","0","0","0","0",0,"0","1","0",0
"533","589",1431,302,24,172,492,1158,73,31,50,1431,172,492,1092,106,157,"0","0",0.809224318658281,0,"0","0",0.424657534246575,0,0,"0","0",0,"0","0","0","0","0","0","0",0,"0","1","0",0
"534","590",1508,308,29,235,489,1080,66,28,38,1508,235,489,1092,86,126,"0","0",0.716180371352785,0,"0","0",0.424242424242424,0,0,"0","0",0,"0","0","0","0","0","0","0",0,"0","1","0",0
"535","591",1506,323,23,194,419,920,65,39,50,1506,194,419,1092,101,136,"0","0",0.610889774236388,0,"0","0",0.6,0,0,"0","0",0,"0","0","0","0","0","0","0",0,"0","1","0",0
"536","592",1496,271,46,166,395,928,121,49,43,1496,166,395,1092,106,122,"0","0",0.620320855614973,0,"0","0",0.40495867768595,0,0,"0","0",0,"0","0","0","0","0","0","0",0,"0","1","0",0
"537","593",1382,239,53,55,547,679,180,15,58,1454,58,575,714,262,119,"0","0",0.491316931982634,0,"0","0",NA,0,0,"0","0",1,"0","0","1","0","0","0","0",0,"0","0","0",0
"538","594",1407,197,82,53,473,629,172,13.3333333333333,58,1500,56,504,670,242,109,"0","0",0.447050461975835,0,"0","0",NA,0,0,"0","0",1,"0","0","1","0","0","0","0",0,"0","0","0",0
"539","595",1550,236,112,37,582,485,326,40.5555555555556,58,2057.5,44,688,574,542,149,"0","0",0.312903225806452,0,"0","0",NA,0,0,"0","0",1,"0","0","1","1","0","0","0",0,"0","0","1",1
"540","597",1509,206,60,17,497,461,320,37.2222222222222,58,2057.5,21,601,557,313,151,"0","0",0.305500331345262,0,"0","0",NA,0,0,"0","0",1,"0","0","1","1","0","0","0",0,"0","0","0",0
"541","598",1362,208,58,17,384,635,213,22.2222222222222,58,1611,20,454,751,351,101,"0","0",0.466226138032305,0,"0","0",NA,0,0,"0","0",1,"0","0","1","0","0","0","0",0,"0","0","0",0
"542","600",1293,213,59,12,468,688.131661414407,207,22.7777777777778,58,1378,13,499,1092,231,68,"0","0",NA,1,"0","0",NA,0,0,"0","0",1,"0","0","1","0","0","0","0",1,"0","1","0",0
"543","601",1216,163,56,8,486,737.133380029675,230,20.5555555555556,58,1305,9,521,1092,261,86,"0","0",NA,1,"0","0",NA,0,0,"0","0",1,"0","0","1","0","0","0","0",1,"0","1","0",0
"544","602",1293,160,35,5,452,773.489493841003,188,17.7777777777778,58,1387,5,485,1092,249,108,"0","0",NA,1,"0","0",NA,0,0,"0","0",1,"0","0","1","0","0","0","0",1,"0","1","0",0
"545","603",1201,155,44,3,493,818.276010854957,223,17.7777777777778,58,1280,187,525,1092,248,87,"0","0",NA,1,"0","0",NA,0,0,"0","0",1,"0","0","1","0","1","0","0",1,"0","1","0",0
"546","604",1183,155,60,4,470,833.029216459554,225,20,58,1261,4,501,1092,263,108,"0","0",NA,1,"0","0",NA,0,0,"0","0",1,"0","0","1","0","0","0","0",1,"0","1","0",0
