Column1,INDEX,TARGET_WINS,TEAM_BATTING_H,TEAM_BATTING_2B,TEAM_BATTING_3B,TEAM_BATTING_HR,TEAM_BATTING_BB,TEAM_BATTING_SO,TEAM_BASERUN_SB,TEAM_BASERUN_CS,TEAM_BATTING_HBP,TEAM_PITCHING_H,TEAM_PITCHING_HR,TEAM_PITCHING_BB,TEAM_PITCHING_SO,TEAM_FIELDING_E,TEAM_FIELDING_DP,TEAM_BATTING_1B,log_TEAM_BATTING_1B,log_TEAM_BATTING_3B,log_TEAM_BASERUN_SB,log_TEAM_BASERUN_CS,log_TEAM_BATTING_2B,log_TEAM_BATTING_HR,log_TEAM_PITCHING_HR,log_TEAM_PITCHING_H,log_TEAM_FIELDING_E,sqrt_TEAM_PITCHING_HR,SB_PCT
487,539,68,1443,215,60,144,541,785,52,22,58,1518,151,569,1092,203,148,1024,6.931471806,4.094344562,3.951243719,3.091042453,5.370638028,-4.9698133,10.03455967,7.325148958,5.313205979,12.28820573,0.702702703
488,540,67,1485,241,47,167,503,729,48,33,58,1562,176,529,767,162,173,1030,6.937314081,3.850147602,3.871201011,3.496507561,5.484796933,-5.117993812,10.34096799,7.35372233,5.087596335,13.26649916,0.592592593
489,541,76,1363,198,58,174,453,853,39,37,58,1443,184,480,1092,156,156,933,6.838405201,4.060443011,3.663561646,3.610917913,5.288267031,-5.159055299,10.42987152,7.274479559,5.049856007,13.56465997,0.513157895
490,542,63,1348,212,53,149,469,816,58,40,58,1418,157,493,1092,150,148,934,6.839476438,3.970291914,4.060443011,3.688879454,5.356586275,-5.003946306,10.11249161,7.257002707,5.010635294,12.52996409,0.591836735
491,543,65,1380,235,33,155,485,1040,29,26,58,1452,163,510,1092,144,147,957,6.863803391,3.496507561,3.36729583,3.258096538,5.459585514,-5.043425117,10.1875004,7.280697195,4.9698133,12.76714533,0.527272727
492,544,76,1475,218,52,191,512,897,41,24,58,1552,201,539,1092,158,169,1014,6.921658184,3.951243719,3.713572067,3.17805383,5.384495063,-5.252273428,10.60660982,7.347299701,5.062595033,14.17744688,0.630769231
493,545,78,1390,220,46,171,524,958,34,20,58,1462,180,551,1092,147,149,953,6.859614904,3.828641396,3.526360525,2.995732274,5.393627546,-5.141663557,10.3859137,7.28756064,4.990432587,13.41640786,0.62962963
494,546,63,1360,224,50,125,559,944,54,36,58,1431,131,588,1092,150,140,961,6.867974409,3.912023005,3.988984047,3.583518938,5.411646052,-4.828313737,9.750394646,7.26612878,5.010635294,11.44552314,0.6
495,547,67,1435,250,54,185,567,1080,37,26,58,1510,195,596,1092,193,184,946,6.852242569,3.988984047,3.610917913,3.258096538,5.521460918,-5.220355825,10.54599912,7.31986493,5.262690189,13.96424004,0.587301587
496,548,59,1398,196,56,126,504,1044,78,50,58,1398,126,504,1092,146,171,1020,6.927557906,4.025351691,4.356708827,3.912023005,5.278114659,-4.836281907,9.672563814,7.242797923,4.983606622,11.22497216,0.609375
497,549,82,1281.5,205,44,127,439,1049,68,60,58,1286,127,439,1092,155,172,905.5,6.808487277,3.784189634,4.219507705,4.094344562,5.323009979,-4.844187086,9.688374173,7.159291905,5.043425117,11.26942767,0.53125
498,551,72,1316,202,33,134,532,948,65,47,58,1316,134,532,1092,171,166,947,6.853299093,3.496507561,4.17438727,3.850147602,5.308267697,-4.8978398,9.7956796,7.182352112,5.141663557,11.5758369,0.580357143
499,552,59,1418,203,43,140,457,998,76,47,58,1418,140,457,1092,166,132,1032,6.939253946,3.761200116,4.33073334,3.850147602,5.313205979,-4.941642423,9.883284845,7.257002707,5.111987788,11.83215957,0.617886179
500,553,88,1382,212,49,129,512,918,63,50,58,1391,130,515,1092,122,144,992,6.899723107,3.891820298,4.143134726,3.912023005,5.356586275,-4.859812404,9.735068901,7.237778192,4.804021045,11.40175425,0.557522124
501,555,92,1400,215,40,142,559,928,30,32,58,1400,142,559,1092,136,149,1003,6.910750788,3.688879454,3.401197382,3.465735903,5.370638028,-4.955827058,9.911654115,7.244227516,4.912654886,11.91637529,0.483870968
502,556,84,1424,228,44,179,607,844,39,16,58,1424,179,607,1092,137,146,973,6.880384082,3.784189634,3.663561646,2.772588722,5.429345629,-5.187385806,10.37477161,7.261225092,4.919980926,13.37908816,0.709090909
503,557,83,1401,202,34,128,527,772,44,32,58,1401,128,527,772,126,150,1037,6.944087208,3.526360525,3.784189634,3.465735903,5.308267697,-4.852030264,9.704060528,7.244941546,4.836281907,11.3137085,0.578947368
504,558,89,1407,215,42,139,591,852,72,49,58,1471,145,618,1092,138,155,1011,6.918695219,3.737669618,4.276666119,3.891820298,5.370638028,-4.934473933,9.953467485,7.293697721,4.927253685,12.04159458,0.595041322
505,559,77,1330,202,21,118,579,860,65,58,58,1338,119,583,1092,158,156,989,6.896694332,3.044522438,4.17438727,4.060443011,5.308267697,-4.770684624,9.558246986,7.198931241,5.062595033,10.90871211,0.528455285
506,560,66,1397,221,42,110,621,857,78,73,58,1397,110,621,1092,199,141,1024,6.931471806,3.737669618,4.356708827,4.290459441,5.398162702,-4.700480366,9.400960732,7.242082359,5.293304825,10.48808848,0.516556291
507,561,75,1419,229,41,95,650,802,67,55,58,1419,95,650,802,178,152,1054,6.960347729,3.713572067,4.204692619,4.007333185,5.433722004,-4.553876892,9.107753783,7.257707677,5.18178355,9.746794345,0.549180328
508,562,75,1386,216,24,105,490,834,74,74,58,1386,105,490,1092,140,145,1041,6.947937069,3.17805383,4.304065093,4.304065093,5.375278408,-4.65396035,9.3079207,7.23417718,4.941642423,10.24695077,0.5
509,563,81,1489,271,37,111,534,796,64,45,58,1489,111,534,796,153,147,1070,6.975413927,3.610917913,4.158883083,3.80666249,5.602118821,-4.709530201,9.419060403,7.305860033,5.030437921,10.53565375,0.587155963
510,564,79,1461,224,48,72,562,746,110,58,58,1461,72,562,746,144,154,1117,7.018401799,3.871201011,4.700480366,4.060443011,5.411646052,-4.276666119,8.553332238,7.286876412,4.9698133,8.485281374,0.654761905
511,565,80,1494,250,43,135,478,762,73,52,58,1494,135,478,762,159,163,1066,6.971668605,3.761200116,4.290459441,3.951243719,5.521460918,-4.905274778,9.810549557,7.309212366,5.068904202,11.61895004,0.584
512,567,60,1318,217,46,90,538,961,113,64,58,2057.5,142,693.5,1092,178,162,965,6.872128101,3.828641396,4.727387819,4.158883083,5.379897354,-4.49980967,9.911654115,7.629246933,5.18178355,11.91637529,0.638418079
513,568,73,1436,239,46,102,460,869,132,70,58,1436,102,460,1092,132,110,1049,6.955592608,3.828641396,4.882801923,4.248495242,5.476463552,-4.624972813,9.249945627,7.26961675,4.882801923,10.09950494,0.653465347
514,569,71,1436,272,42,140,470,868,84,40,58,1436,140,470,1092,115,164,982,6.889591308,3.737669618,4.430816799,3.688879454,5.605802066,-4.941642423,9.883284845,7.26961675,4.744932128,11.83215957,0.677419355
515,570,97,1424,241,47,137,571,973,155,66,58,1433,138,575,1092,122,138,999,6.906754779,3.850147602,5.043425117,4.189654742,5.484796933,-4.919980926,9.85450737,7.267525428,4.804021045,11.74734012,0.701357466
516,571,77,1406,240,28,151,565,943,183,49,58,1415,152,569,1092,135,151,987,6.894670039,3.33220451,5.209486153,3.891820298,5.480638923,-5.017279837,10.04776104,7.25488481,4.905274778,12.32882801,0.788793103
517,572,71,1427,261,27,157,514,978,134,63,58,1445,159,520,1092,126,149,982,6.889591308,3.295836866,4.8978398,4.143134726,5.564520407,-5.056245805,10.1378084,7.275864601,4.836281907,12.60952021,0.680203046
518,573,76,1484,246,33,210,507,1071,110,48,58,1493,211,510,1092,131,155,995,6.902742737,3.496507561,4.700480366,3.871201011,5.505331536,-5.347107531,10.70371627,7.308542798,4.875197323,14.52583905,0.696202532
519,574,77,1481,262,46,113,403,910,120,46,58,1481,113,403,1092,125,128,1060,6.966024187,3.828641396,4.787491743,3.828641396,5.568344504,-4.727387819,9.454775637,7.300472814,4.828313737,10.63014581,0.722891566
520,575,93,1438,235,45,124,472,921,136,57,58,1438,124,472,1092,119,130,1034,6.941190055,3.80666249,4.912654886,4.043051268,5.459585514,-4.820281566,9.640563131,7.271008538,4.779123493,11.13552873,0.704663212
521,576,77,1474,240,36,136,406,869,151,50,58,1474,136,406,1092,122,136,1062,6.967909202,3.583518938,5.017279837,3.912023005,5.480638923,-4.912654886,9.825309771,7.295735073,4.804021045,11.66190379,0.751243781
522,577,78,1412,235,26,161,448,890,125,65,58,1430,163,454,1092,114,122,990,6.897704943,3.258096538,4.828313737,4.17438727,5.459585514,-5.081404365,10.1875004,7.265429723,4.736198448,12.76714533,0.657894737
523,579,84,1521,259,32,161,446,923,100,43,58,1521,161,446,1092,115,162,1069,6.974478911,3.465735903,4.605170186,3.761200116,5.556828062,-5.081404365,10.16280873,7.327123292,4.744932128,12.68857754,0.699300699
524,580,70,1455,271,37,156,522,1075,99,76,58,2057.5,224,748,1092,116,158,991,6.898714534,3.610917913,4.59511985,4.33073334,5.602118821,-5.049856007,10.8232921,7.629246933,4.753590191,14.96662955,0.565714286
525,581,82,1479,300,44,178,495,1072,118,42,58,1664,200,557,1092,129,129,957,6.863803391,3.784189634,4.770684624,3.737669618,5.703782475,-5.18178355,10.59663473,7.416979621,4.859812404,14.14213562,0.7375
526,582,76,1388,267,19,175,523,1090,108,50,58,1388,175,523,1092,104,147,927,6.831953566,2.944438979,4.682131227,3.912023005,5.587248658,-5.164785974,10.32957195,7.235619141,4.644390899,13.22875656,0.683544304
527,583,68,1444,269,39,127,451,1003,116,60,58,1444,127,451,1092,115,117,1009,6.91671502,3.663561646,4.753590191,4.094344562,5.59471138,-4.844187086,9.688374173,7.275172319,4.744932128,11.26942767,0.659090909
528,584,89,1485,248,34,211,597,1215,65,44,58,1476,210,593,1092,100,106,992,6.899723107,3.526360525,4.17438727,3.784189634,5.513428746,-5.351858133,10.69421506,7.297091005,4.605170186,14.49137675,0.596330275
529,585,67,1411,255,35,189,571,1170,60,44,58,1411,189,571,1092,139,135,932,6.837332815,3.555348061,4.094344562,3.784189634,5.541263545,-5.241747015,10.48349403,7.252053952,4.934473933,13.74772708,0.576923077
530,586,65,1426,272,23,183,632,1120,93,37,54,1426,183,632,1092,100,139,948,6.854354502,3.135494216,4.532599493,3.610917913,5.605802066,-5.209486153,10.41897231,7.262628601,4.605170186,13.52774926,0.715384615
531,587,88,1409,268,32,194,577,1077,67,36,66,1409,194,577,1092,109,113,915,6.818924065,3.465735903,4.204692619,3.583518938,5.590986981,-5.267858159,10.53571632,7.250635512,4.691347882,13.92838828,0.650485437
532,588,67,1351,259,29,200,585,1269,63,21,44,1351,200,585,1092,114,144,863,6.760414691,3.36729583,4.143134726,3.044522438,5.556828062,-5.298317367,10.59663473,7.208600338,4.736198448,14.14213562,0.75
533,589,88,1431,302,24,172,492,1158,73,31,50,1431,172,492,1092,106,157,933,6.838405201,3.17805383,4.290459441,3.433987204,5.710427017,-5.147494477,10.29498895,7.26612878,4.663439094,13.11487705,0.701923077
534,590,89,1508,308,29,235,489,1080,66,28,38,1508,235,489,1092,86,126,936,6.841615476,3.36729583,4.189654742,3.33220451,5.730099783,-5.459585514,10.91917103,7.318539549,4.454347296,15.32970972,0.70212766
535,591,79,1506,323,23,194,419,920,65,39,50,1506,194,419,1092,101,136,966,6.873163834,3.135494216,4.17438727,3.663561646,5.777652323,-5.267858159,10.53571632,7.317212408,4.615120517,13.92838828,0.625
536,592,66,1496,271,46,166,395,928,121,49,43,1496,166,395,1092,106,122,1013,6.920671504,3.828641396,4.795790546,3.891820298,5.602118821,-5.111987788,10.22397558,7.310550159,4.663439094,12.88409873,0.711764706
537,593,92,1382,239,53,55,547,679,180,15,58,1454,58,575,714,262,119,1035,6.942156706,3.970291914,5.192956851,2.708050201,5.476463552,-4.007333185,8.120886021,7.282073658,5.568344504,7.615773106,0.923076923
538,594,92,1407,197,82,53,473,629,172,13.33333333,58,1500,56,504,670,242,109,1075,6.980075941,4.406719247,5.147494477,2.590267165,5.283203729,-3.970291914,8.050703381,7.313220387,5.488937726,7.483314774,0.928057554
539,595,89,1550,236,112,37,582,485,326,40.55555556,58,2057.5,44,688,574,500,149,1165,7.060476366,4.718498871,5.786897381,3.702672776,5.463831805,-3.610917913,7.568379268,7.629246933,6.295266001,6.633249581,0.889360412
540,597,89,1509,206,60,17,497,461,320,37.22222222,58,2057.5,21,601,557,313,151,1226,7.111512116,4.094344562,5.768320996,3.616905954,5.327876169,-2.833213344,6.089044875,7.629246933,5.746203191,4.582575695,0.895800933
541,598,71,1362,208,58,17,384,635,213,22.22222222,58,1611,20,454,751,351,101,1079,6.983789965,4.060443011,5.361292166,3.101092789,5.33753808,-2.833213344,5.991464547,7.384610383,5.860786223,4.472135955,0.905526689
542,600,98,1281.5,213,59,12,468,687.4366361,207,22.77777778,58,1378,13,499,1092,231,68,997.5,6.905252149,4.077537444,5.332718793,3.125785402,5.361292166,-2.48490665,5.129898715,7.228388452,5.442417711,3.605551275,0.900870406
543,601,100,1281.5,163,56,8,486,736.3888621,230,20.55555556,58,1305,9,521,1092,261,86,1054.5,6.960822,4.025351691,5.438079309,3.023131248,5.093750201,-2.079441542,4.394449155,7.17395832,5.564520407,3,0.917960089
544,602,93,1281.5,160,35,5,452,772.7082555,188,17.77777778,58,1387,5,485,1092,249,108,1081.5,6.986104245,3.555348061,5.236441963,2.877949238,5.075173815,-1.609437912,3.218875825,7.23489842,5.517452896,2.236067977,0.913606911
545,603,94,1281.5,155,44,14,493,817.4495374,223,17.77777778,58,1280,187,525,1092,248,87,1068.5,6.974011075,3.784189634,5.407171771,2.877949238,5.043425117,-2.63905733,10.46221723,7.154615357,5.513428746,13.67479433,0.926165205
546,604,83,1281.5,155,60,4,470,832.187842,225,20,58,1261,4,501,1092,263,108,1062.5,6.968379901,4.094344562,5.416100402,2.995732274,5.043425117,-1.386294361,2.772588722,7.139660336,5.572154032,2,0.918367347
547,606,83,1503,192,99,21,413,805.8694409,216,22.77777778,58,1612,23,443,1092,274,105,1191,7.082548569,4.59511985,5.375278408,3.125785402,5.257495372,-3.044522438,6.270988432,7.385230923,5.613128106,4.795831523,0.904606794
548,608,83,1281.5,167,70,26,424,586,166,33.88888889,58,1294,28,452,625,272,111,1018.5,6.926086236,4.248495242,5.111987788,3.523087199,5.117993812,-3.258096538,6.66440902,7.165493475,5.605802066,5.291502622,0.830461367
549,609,74,1281.5,169,75,20,429,641,176,160,58,1334,21,451,674,303,95,1017.5,6.925103917,4.317488114,5.170483995,5.075173815,5.129898715,-2.995732274,6.089044875,7.195937226,5.713732806,4.582575695,0.523809524
550,610,98,1335,171,107,26,613,605,245,119.5833333,58,1404,27,645,636,234,100,1031,6.938284484,4.672828834,5.501258211,4.784013478,5.141663557,-3.258096538,6.591673732,7.247080585,5.455321115,5.196152423,0.672
551,611,94,1343,204,105,18,470,622,207,19.44444444,58,1413,19,494,654,216,141,1016,6.923628628,4.65396035,5.332718793,2.967561397,5.318119994,-2.890371758,5.888877958,7.253470383,5.375278408,4.358898944,0.914131501
552,612,105,1348,160,85,19,549,504,230,21.11111111,58,1418,20,578,530,210,123,1084,6.988413182,4.442651256,5.438079309,3.049799495,5.075173815,-2.944438979,5.991464547,7.257002707,5.347107531,4.472135955,0.915929204
553,613,74,1381,178,72,10,490,468,152,21.66666667,58,2057.5,13,640,611,218,128,1121,7.021976423,4.276666119,5.023880521,3.075774981,5.18178355,-2.302585093,5.129898715,7.629246933,5.384495063,3.605551275,0.875239923
554,615,101,1656,277,103,39,495,371,118,101,58,1742,41,521,390,204,149,1237,7.120444372,4.634728988,4.770684624,4.615120517,5.624017506,-3.663561646,7.427144133,7.462789157,5.318119994,6.403124237,0.538812785
555,616,65,1587,255,86,37,468,499,102,98,58,1669,39,492,525,209,163,1209,7.097548851,4.454347296,4.624972813,4.584967479,5.541263545,-3.610917913,7.327123292,7.419979924,5.342334252,6.244997998,0.51
556,617,81,1539,256,65,47,507,487,112,88,58,1619,49,533,512,161,139,1171,7.065613364,4.17438727,4.718498871,4.477336814,5.545177444,-3.850147602,7.783640596,7.389563954,5.081404365,7,0.56
557,618,73,1539,267,60,44,560,482,201,125,58,1619,46,589,507,190,145,1168,7.063048163,4.094344562,5.303304908,4.828313737,5.587248658,-3.784189634,7.657282793,7.389563954,5.247024072,6.782329983,0.616564417
558,619,70,1601,269,61,43,640,443,146,91,58,1695,46,678,469,244,144,1228,7.113142109,4.110873864,4.983606622,4.510859507,5.59471138,-3.761200116,7.657282793,7.43543802,5.497168225,6.782329983,0.616033755
559,620,83,1559,315,62,40,696,426,136,93,58,1640,42,732,448,208,170,1142,7.04053639,4.127134385,4.912654886,4.532599493,5.752572639,-3.688879454,7.475339237,7.402451521,5.33753808,6.480740698,0.593886463
560,621,86,1597,332,64,34,589,403,128,82,58,1691,36,624,427,170,129,1167,7.062191632,4.158883083,4.852030264,4.406719247,5.805134969,-3.526360525,7.167037877,7.433075349,5.135798437,6,0.60952381
561,622,74,1517,302,65,38,522,412,95,79,58,1606,40,553,436,191,139,1112,7.013915475,4.17438727,4.553876892,4.369447852,5.710427017,-3.63758616,7.377758908,7.381501895,5.252273428,6.32455532,0.545977011
562,623,76,1478,243,81,25,493,513,146,86,58,1555,26,519,540,194,157,1129,7.029087564,4.394449155,4.983606622,4.454347296,5.493061443,-3.218875825,6.516193076,7.349230825,5.267858159,5.099019514,0.629310345
563,624,63,1499,256,79,39,453,465,116,69,58,1598,42,483,496,203,163,1125,7.025538315,4.369447852,4.753590191,4.234106505,5.545177444,-3.663561646,7.475339237,7.376508126,5.313205979,6.480740698,0.627027027
564,625,65,1574,269,95,66,409,504,78,42,58,1656,69,430,530,245,143,1144,7.042286172,4.553876892,4.356708827,3.737669618,5.59471138,-4.189654742,8.468213009,7.412160335,5.501258211,8.306623863,0.65
565,626,59,1507,252,73,29,511,471,100,41,58,1596,31,541,499,260,139,1153,7.05012252,4.290459441,4.605170186,3.713572067,5.529429088,-3.36729583,6.867974409,7.375255778,5.560681631,5.567764363,0.709219858
566,627,53,1530,294,60,39,492,414,95,62,58,1641,42,528,444,286,182,1137,7.036148494,4.094344562,4.553876892,4.127134385,5.683579767,-3.663561646,7.475339237,7.403061091,5.655991811,6.480740698,0.605095541
567,628,72,1564,249,57,46,581,449,46,50,58,1689,50,627,485,201,154,1212,7.100027167,4.043051268,3.828641396,3.912023005,5.517452896,-3.828641396,7.824046011,7.431891917,5.303304908,7.071067812,0.479166667
568,629,56,1487,253,43,76,602,558,38,29,58,1585,81,642,595,221,134,1115,7.016609684,3.761200116,3.63758616,3.36729583,5.533389489,-4.33073334,8.788898309,7.368339686,5.398162702,9,0.567164179
569,630,79,1556,279,45,79,618,432,49,30,58,1658,84,659,460,155,142,1153,7.05012252,3.80666249,3.891820298,3.401197382,5.631211782,-4.369447852,8.861633598,7.413367336,5.043425117,9.16515139,0.620253165
570,631,87,1713,303,60,64,734,447,71,31,58,2057.5,69,787,480,180,187,1286,7.159291905,4.094344562,4.262679877,3.433987204,5.713732806,-4.158883083,8.468213009,7.629246933,5.192956851,8.306623863,0.696078431
571,632,90,1555,295,80,70,578,470,74,36,58,1636,74,608,494,183,182,1110,7.012115294,4.382026635,4.304065093,3.583518938,5.686975356,-4.248495242,8.608130186,7.400009517,5.209486153,8.602325267,0.672727273
572,633,71,1575,262,60,73,563,535,61,43,58,1724,80,616,586,213,170,1180,7.073269717,4.094344562,4.110873864,3.761200116,5.568344504,-4.290459441,8.764053269,7.452402451,5.361292166,8.94427191,0.586538462
573,634,89,1526,231,59,67,609,528,119,64,58,1605,70,641,555,176,147,1169,7.063903961,4.077537444,4.779123493,4.158883083,5.442417711,-4.204692619,8.496990484,7.380879036,5.170483995,8.366600265,0.650273224
574,635,86,1577,250,66,77,522,599,55,63,58,1659,81,549,630,195,131,1184,7.076653815,4.189654742,4.007333185,4.143134726,5.521460918,-4.343805422,8.788898309,7.41397029,5.272999559,9,0.466101695
575,636,81,1447,258,49,49,536,501,96,56,58,1522,52,564,527,189,153,1091,6.994849986,3.891820298,4.564348191,4.025351691,5.552959585,-3.891820298,7.902487437,7.327780538,5.241747015,7.211102551,0.631578947
576,637,72,1330,234,39,27,544,467,125,77,58,1456,30,595,511,189,158,1030,6.937314081,3.663561646,4.828313737,4.343805422,5.455321115,-3.295836866,6.802394763,7.283448229,5.241747015,5.477225575,0.618811881
577,638,86,1364,203,48,35,590,611,182,92,58,1435,37,621,643,175,176,1078,6.982862751,3.871201011,5.204006687,4.521788577,5.313205979,-3.555348061,7.221835825,7.268920128,5.164785974,6.08276253,0.664233577
578,639,75,1375,221,58,24,462,471,69,49,58,1446,25,486,495,193,162,1072,6.977281342,4.060443011,4.234106505,3.891820298,5.398162702,-3.17805383,6.43775165,7.276556403,5.262690189,5,0.584745763
579,640,77,1446,222,60,24,511,508,85,59,58,1572,26,556,552,196,151,1140,7.038783541,4.094344562,4.442651256,4.077537444,5.402677382,-3.17805383,6.516193076,7.360103973,5.278114659,5.099019514,0.590277778
